Date,Alameda,Alpine,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Sierra,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba
09/01/17,54256628.66,38309.20814,1217579.484,7439707.615,1490462.474,723453.3924,37536325.64,885368.366,6104164.808,32764140,934731.48,4469374.62,6159302.35,613574.2682,29368809.07,4907637.241,2126672.501,982147.7867,335945094,5146698.578,8668077.031,598461.7641,2925028.48,9015202.672,315514.7702,448557.6016,14464382.31,4663098.445,3230182.276,104933738.6,12646262.27,604137.2023,78352559.64,49870933.76,1963239.678,70597172.27,109000289.1,28994131.15,24577386.32,9185003.865,25387720.12,14755281.52,63914937.68,9067403.506,5865829.398,105985.5095,1472347.267,14359716.67,16610720.87,18046507.75,3251168.198,2109283.222,449943.4645,15454581.3,1805416.299,27988885.65,7186853.643,2504485.105
10/01/17,55963103.09,39514.10578,1255874.68,7673700.605,1537340.36,746207.381,38716914.66,913214.8892,6296152.43,33794634.67,964130.5673,4609944.974,6353024.153,632872.3489,30292514.11,5061991.789,2193560.406,1013038.207,346511207.8,5308572.062,8940704.581,617284.5276,3017026.203,9298747.986,325438.3114,462665.5935,14919314.71,4809761.782,3331777.667,108234104.8,13044011.33,623138.4692,80816897.04,51439469.72,2024987.309,72817587.95,112428556,29906051.86,25350391.98,9473889.75,26186212.32,15219363.26,65925184.34,9352590.635,6050320.917,109318.9559,1518655.395,14811357.14,17133159.71,18614104.83,3353423.637,2175624.202,464095.0443,15940657.35,1862200.084,28869189.47,7412893.893,2583255.937
11/01/17,51813754.62,36584.3577,1162758.655,7104738.985,1423355.243,690880.3122,35846273.8,845505.1557,5829328.237,31288953.11,892645.7234,4268143.554,5881983.243,585948.4336,28046495.04,4686673.647,2030920.274,937927.1377,320819356.1,4914971.383,8277801.762,571516.3614,2793330.726,8609298.267,301308.896,428361.5491,13813131.67,4453145.073,3084745.144,100209156.3,12076871.46,576936.2662,74824779.92,47625523.15,1874845.921,67418574.49,104092612.7,27688686.78,23470803.39,8771454.257,24244652.37,14090933.31,61037203.73,8659148.787,5601723.745,101213.5719,1406055.663,13713178.54,15862832.55,17233973.94,3104786.188,2014313.937,429685.0143,14758747.51,1724128.451,26728701.89,6863269.619,2391722.079
12/01/17,56897290.4,40173.71138,1276838.889,7801797.036,1563003.052,758663.7572,39363212.81,928459.1076,6401253.566,34358765.63,980224.7167,4686898.392,6459074.644,643436.8331,30798184.47,5146491.187,2230177.323,1029948.768,352295489.9,5397187.603,9089951.001,627588.8057,3067389.164,9453971.194,330870.8254,470388.8308,15168361.56,4890050.726,3387394.748,110040847.5,13261753.9,633540.4666,82165966.61,52298144.4,2058790.25,74033125.74,114305316.4,30405271.04,25773563.92,9632036.585,26623336.53,15473418.79,67025667.82,9508712.633,6151318.409,111143.8079,1544006.181,15058601.86,17419162.08,18924828.5,3409402.052,2211941.711,471842.1434,16206753.39,1893285.632,29351100.39,7536636.7,2626378.008
01/01/18,51700230.88,36276.80026,1174347.945,7076886.958,1413355.406,688038.5015,35781883.29,841815.8265,5882538.257,31394362.36,891301.2632,4223383.272,5885730.866,581524.3071,28133268.95,4720272.145,2021954.288,927390.263,319029042.6,4920217.098,8206225.379,567407.9681,2771372.259,8676477.878,300856.4315,422958.0689,13729438.64,4392654.14,3069787.284,99730025.82,12171727.24,568910.3723,75047028,47735730.62,1877817.39,67295718.08,103951280.7,27722987.42,23567650.53,8709249.069,24130081.79,14055272.54,60834190.82,8562733.364,5580868.023,100629.7781,1395827.358,13672284.68,15665223.79,17224093.3,3146096.895,2014254.467,426901.8798,14784533.26,1713147.634,26545978.96,6875095.3,2398525.629
02/01/18,49581448.59,34790.10202,1126220.74,6786861.508,1355433.181,659841.262,34315467.78,807316.4745,5641459.685,30107756.52,854773.8958,4050300.299,5644521.454,557692.2394,26980309.46,4526825.639,1939090.423,889383.8938,305954573.2,4718576.435,7869917.307,544154.4172,2657795.698,8320897.887,288526.7132,405624.3733,13166777.88,4212634.097,2943981.058,95642883.29,11672904.71,545595.2497,71971445.73,45779421.75,1800860.553,64537800.5,99691142.41,26586842.11,22601799.52,8352326.047,23141181.18,13479258.43,58341079.98,8211814.858,5352152.52,96505.76187,1338623.468,13111966.21,15023230.55,16518214.37,3017163.343,1931706.157,409406.5587,14178632.54,1642939.305,25458069.89,6593339.689,2300229.092
03/01/18,54719903.03,38395.63109,1242938.467,7490228.99,1495905.714,728224.9894,37871807.35,890984.0365,6226121.577,33228023.07,943359.7852,4470059.788,6229500.658,615489.5859,29776457.91,4995970.611,2140051.228,981556.6468,337662675.3,5207593.813,8685529.046,600548.7493,2933240.697,9183247.736,318428.6506,447661.918,14531338.42,4649217.315,3249085.345,105554989.8,12882645.26,602138.9049,79430324.11,50523846.92,1987495.679,71226280.91,110022796.8,29342212.93,24944173.94,9217933.004,25539455.3,14876203.41,64387353.14,9062859.709,5906831.592,106507.2942,1477353.899,14470846.25,16580187.6,18230106.5,3329851.996,2131901.681,451836.0763,15648058.29,1813208.004,28096458.57,7276651.221,2538617.093
04/01/18,56272062.11,39484.74354,1278195.076,7702693.309,1538337.873,748881.4775,38946061.26,916257.2713,6402728.819,34170553.57,970118.686,4596855.406,6406203.749,632948.2746,30621082.94,5137683.968,2200754.916,1009399.022,347240656.3,5355309.975,8931898.685,617583.6332,3016443.626,9443735.43,327461.0482,460360.0858,14943527.54,4781094.83,3341247.375,108549113.1,13248068.33,619218.8944,81683407.39,51956982.65,2043872.048,73246652.16,113143651.8,30174520.37,25651728.67,9479404.564,26263895.5,15298174.81,66213734.57,9319932.533,6074382.004,109528.4301,1519259.826,14881319.48,17050493.42,18747213.15,3424305.015,2192374.203,464652.6464,16091923.76,1864640.611,28893429.52,7483057.293,2610626.314
05/01/18,55952101.07,39260.23462,1270927.302,7658896.055,1529590.936,744623.3627,38724615.27,911047.4634,6366323.119,33976260.96,964602.6239,4570717.841,6369778.29,629349.352,30446972.5,5108471.27,2188241.498,1003659.613,345266257.6,5324859.863,8881112.211,614072.0735,2999292.229,9390038.669,325599.1158,457742.4939,14858559.15,4753909.686,3322249.155,107931906.5,13172740.26,615698.0366,81218958.29,51661557,2032250.661,72830174.17,112500320.9,30002949.07,25505873.8,9425504.99,26114559.88,15211189.9,65837245.51,9266939.711,6039843.273,108905.6551,1510621.366,14796704.8,16953544.89,18640617.13,3404834.532,2179908.437,462010.6471,16000425.63,1854038.327,28729142.45,7440508.882,2595782.38
06/01/18,54150396.23,37996.02196,1230002.371,7412273.143,1480336.818,720645.8626,37477650,881710.9669,6161322.146,32882196.7,933541.606,4423536.872,6164666.058,609083.7722,29466554.31,4943974.188,2117778.277,971340.9272,334148393,5153394.885,8595132.909,594298.4349,2902712.49,9087671.506,315114.5497,443002.7996,14380101.02,4600829.786,3215269.931,104456408.1,12748566.91,595872.0407,78603639.35,49998011.3,1966810.476,70484981.15,108877715.7,29036828.81,24684563.16,9121995.781,25273649.03,14721376.76,63717230.69,8968536.438,5845355.227,105398.8012,1461978.084,14320238.43,16407626.45,18040373.54,3295195.989,2109713.547,447133.5147,15485198.43,1794336.73,27804039.84,7200918.222,2512195.999
07/01/18,55083289.16,38650.61034,1251192.622,7539970.403,1505839.784,733061.0151,38123307.97,896900.919,6267468.255,33448685.05,949624.4867,4499744.741,6270869.775,619576.9538,29974198.61,5029148.053,2154262.966,988075.0076,339905039.2,5242176.611,8743208.256,604536.8975,2952719.88,9244232.216,320543.2844,450634.7692,14627838.71,4680092.023,3270662.001,106255963.6,12968196.85,606137.6131,79957808.19,50859367.71,2000694.32,71699283.25,110753440.6,29537069.88,25109824.21,9279147.823,25709058.74,14974993.89,64814939.25,9123044.711,5946057.916,107214.5921,1487164.77,14566944.83,16690293.97,18351169.73,3351965.011,2146059.299,454836.6475,15751974.54,1825249.228,28283042.65,7324974.298,2555475.643
08/01/18,56936722.11,39951.11936,1293292.534,7793674.017,1556508.02,757726.9248,39406074.41,927079.6853,6478354.938,34574160.6,981577.2865,4651151.37,6481870.913,640424.3716,30982765.24,5198367.953,2226749.232,1021321.584,351342104.9,5418564.46,9037398.209,624878.2501,3052072.486,9555280.536,331328.8691,465797.6497,15120033.69,4837566.947,3380712.669,109831245.8,13404548.48,626532.8262,82648214.63,52570674.89,2068013.335,74111808.29,114480053.2,30530928.08,25954715.22,9591370.978,26574112.68,15478869.89,66995821.07,9430015.335,6146129.84,110822.1301,1537204.632,15057090.86,17251886.09,18968646.7,3464751.348,2218269.529,470140.912,16281994.24,1886664.897,29234705.56,7571443.762,2641461.844
09/01/18,53533146.99,37562.91311,1215981.827,7327782.164,1463462.762,712431.3684,37050449.97,871660.5247,6091090.501,32507379.3,922900.357,4373113.884,6094396.296,602140.9514,29130671.11,4887618.842,2093638.157,960268.8115,330339504.1,5094652.396,8497158.755,587524.1492,2869625.067,8984083.005,311522.6237,437953.1017,14216185.2,4548385.872,3178619.729,103265730.9,12603248.62,589079.8177,77707652.61,49428094.24,1944391.207,69681537.32,107636641,28705843.96,24403188.9,9018016.025,24985559.89,14553570.81,62990931.06,8866305.933,5778725.223,104197.3819,1445313.296,14157004.97,16220599.28,17834735.02,3257634.727,2085665.356,442036.7316,15308685.83,1773883.454,27487107.3,7118836.435,2483559.993
10/01/18,56562593.4,39688.60231,1284794.366,7742462.126,1546280.274,752747.9343,39147138.82,920987.8853,6435785.951,34346975.3,975127.3851,4620588.858,6439278.822,636216.1711,30779178.84,5164209.705,2212117.36,1014610.524,349033451.3,5382959.309,8978013.86,620772.2024,3032017.451,9492493.206,329151.7216,462736.9137,15020680.61,4805779.506,3358498.153,109109549.5,13316467.78,622415.9064,82105136.83,52225235.28,2054424.51,73624822.84,113727809.8,30330310.68,25784167.92,9528346.499,26399495.35,15377158.91,66555594.46,9368051.117,6105743.89,110093.9227,1527103.727,14958151.37,17138524.7,18844004.55,3441984.618,2203693.377,467051.6366,16175005.97,1874267.705,29042605.59,7521692.136,2624104.914
11/01/18,51744303.3,36307.7248,1175349.031,7082919.726,1414560.236,688625.0273,35812385.94,842533.4414,5887552.89,31421124.82,892061.0626,4226983.54,5890748.22,582020.0338,28157251.46,4724295.992,2023677.925,928180.8268,319301002.3,4924411.39,8213220.864,567891.6611,2773734.745,8683874.235,301112.8998,423318.624,13741142.45,4396398.705,3072404.157,99815041.75,12182103.16,569395.346,75111002.65,47776423.46,1879418.155,67353085.04,104039895.1,27746620.17,23587741.03,8716673.362,24150651.73,14067254.11,60886049.58,8570032.758,5585625.494,100715.561,1397017.246,13683939.77,15678577.78,17238776.16,3148778.819,2015971.54,427265.7969,14797136.49,1714608.026,26568608.37,6880956.049,2400570.278
12/01/18,53251619.57,37365.37214,1209587.056,7289245.824,1455766.505,708684.7372,36855604.01,867076.5174,6059057.843,32336425.06,918046.8827,4350115.957,6062346.254,598974.3305,28977474.76,4861915.165,2082627.847,955218.8189,328602269.6,5067859.943,8452472.737,584434.397,2854533.891,8936836.284,309884.346,435649.9342,14141423.18,4524466.2,3161903.57,102722663,12536968.93,585981.8844,77298993.01,49168155.04,1934165.778,69315086.55,107070586.7,28554881.75,24274854.08,8970590.853,24854162.42,14477034.51,62659665.76,8819678.595,5748335.275,103649.4145,1437712.485,14082554.19,16135296.18,17740943.29,3240503.033,2074696.974,439712.0885,15228178.43,1764554.714,27342554.35,7081398.927,2470499.109
01/01/19,51647975.04,35757.55439,1174988.88,6873137.227,1403040.541,682847.9185,35714701.34,844768.3323,5903295.256,31525372.41,891947.1421,4161351.523,5867848.907,577878.1788,28228395.19,4754043.101,1997537.113,909810.359,316282850.8,4916087.997,8137348.83,562224.5235,2744991.37,8727488.52,299846.8551,420874.8177,13699251.25,4344682.9,3040356.861,99130832.96,12303368.44,569102.1732,75282473.66,47865143.21,1911955.499,67403332.34,103734843.7,27600381.74,23787736.4,8646855.079,23998951.82,13997884.4,60521232.39,8459260.181,5528043.219,99865.96347,1387635.851,13637196.8,15433290.35,17213761.37,3195492.987,2008460.439,424391.444,14798928.31,1697067.847,26273835.6,6856798.919,2403256.205
02/01/19,48120443.82,33315.33106,1094737.719,6403705.345,1307213.564,636209.7425,33275404.86,787071.072,5500103.102,29372205.02,831027.5923,3877133.267,5467077.722,538409.3842,26300409.72,4429344.303,1861106.314,847670.7603,294680888.1,4580321.612,7581571.919,523824.8659,2557509.814,8131405.36,279367.4628,392129.2753,12763599.15,4047943.202,2832701.987,92360245.98,11463054.45,530232.7756,70140717.85,44595977.55,1781369.882,62799718,96649805.06,25715289.29,22163045.74,8056279.143,22359835.25,13041835.8,56387662.07,7881496.884,5150480.594,93045.16743,1292861.007,12705782.98,14379204.23,16038069.96,2977242.392,1871283.582,395405.7177,13788168.8,1581158.95,24479345.59,6388482.935,2239114.992
03/01/19,54171031.56,37504.34757,1232388.291,7208897.026,1471580.51,716205.7392,37459401.11,886036.1312,6191677.28,33065419.16,935519.6742,4364637.81,6154499.341,606108.1201,29607381.23,4986282.98,2095118.849,954255.5276,331733592.2,5156243.935,8534866.661,589689.7678,2879087.013,9153835.28,314494.6813,441434.9839,14368473.71,4556925.114,3188881.41,103973475.8,12904400.6,596903.3977,78960099.67,50203404.52,2005356.485,70696054.22,108802397.2,28948688.68,24949791.7,9069262.813,25171325.21,14681695.4,63477756.63,8872503.712,5798093.796,104744.5181,1455423.284,14303387.84,16187222.4,18054671.26,3351596.095,2106575.791,445123.4011,15521871.12,1779971.35,27557339.4,7191760.574,2520657.734
04/01/19,53585351.7,37098.86257,1219064.104,7130956.738,1455670.252,708462.352,37054402.05,876456.5921,6124734.847,32707926.43,925405.1349,4317448.743,6087958.864,599555.0731,29287275.69,4932372.884,2072467.094,943938.4222,328146994.8,5100496.276,8442590.414,583314.2307,2847959.245,9054866.942,311094.4655,436662.3301,14213126.37,4507657.098,3154404.245,102849347.8,12764882.35,590449.8692,78106408.34,49660621.38,1983675.213,69931711.1,107626060.5,28635704.72,24680042.54,8971208.846,24899180.9,14522961.61,62791455.43,8776577.041,5735406.662,103612.0539,1439687.714,14148744.19,16012211.34,17859469.93,3315359.71,2083800.167,440310.8693,15354053.62,1760726.87,27259398.27,7114005.561,2493405.19
05/01/19,54278202.92,37578.54575,1234826.435,7223159.026,1474491.868,717622.6726,37533510.36,887789.0551,6203926.825,33130835.42,937370.4958,4373272.76,6166675.333,607307.2376,29665956.13,4996147.786,2099263.808,956143.416,332389890.2,5166444.99,8551751.945,590856.4034,2884782.966,9171945.125,315116.874,442308.3139,14396900.14,4565940.483,3195190.257,104179175.7,12929930.52,598084.3047,79116313.44,50302726.37,2009323.86,70835918.49,109017650.6,29005960.44,24999152.09,9087205.34,25221123.88,14710741.5,63603340.3,8890056.973,5809564.68,104951.7435,1458302.677,14331685.5,16219247.02,18090390.42,3358226.855,2110743.416,446004.0282,15552579.42,1783492.826,27611858.53,7205988.672,2525644.575
06/01/19,53762062.95,37221.20545,1223084.276,7154472.872,1460470.693,710798.6858,37176598.31,879346.9295,6144932.709,32815789.09,928456.8924,4331686.622,6108035.448,601532.2576,29383857.9,4948638.631,2079301.579,947051.2979,329229142.5,5117316.452,8470431.992,585237.857,2857351.111,9084727.657,312120.3782,438102.3346,14259997.75,4522522.237,3164806.691,103188519.6,12806977.78,592397.027,78363983.98,49824389.84,1990216.884,70162328.61,107980984.6,28730138.2,24761431.22,9000793.677,24981292.25,14570854.75,62998526.14,8805520.024,5754320.616,103953.7409,1444435.448,14195403.25,16065015.65,17918366.05,3326292.948,2090672.026,441762.9058,15404687.5,1766533.312,27349293.03,7137465.794,2501627.824
07/01/19,63519263.9,43976.42951,1445060.115,8452928.058,1725529.459,839800.5363,43923726.68,1038938.363,7260167.876,38771480.35,1096961.224,5117838.315,7216574.183,710703.4983,34716692.8,5846760.073,2456671.089,1118930.302,388980475,6046050.994,10007718.74,691451.8498,3375927.732,10733502.06,368766.6652,517612.9092,16848024.62,5343308.416,3739182.991,121916058.4,15131298.11,699910.3276,92586152.86,58866948.05,2351418.537,82895990.63,127578301.2,33944330.45,29255348.43,10634335.02,29515111.73,17215298.62,74432039.76,10403621.43,6798664.145,122820.1586,1706583.999,16771706.96,18980632.68,21170345.02,3929977.161,2470105.141,521937.8322,18200462.49,2087138.95,32312877.63,8432834.389,2955644.728
08/01/19,56520809.57,39131.17447,1285845.625,7521597.509,1535413.29,747272.6111,39084278.36,924469.7397,6460253.8,34499698.57,976099.7315,4553962.799,6421463.193,632399.2852,30891661.24,5202573.085,2185998.865,995648.2903,346123207.5,5379906.44,8905083.758,615268.7537,3003973.232,9550901.392,328136.5239,460583.1188,14991735.31,4754590.953,3327205.588,108483535.5,13464155.07,622795.2894,82385153.63,52381078.69,2092342.877,73762638.5,113521921.1,30204396.58,26032039.36,9462660.423,26263182.34,15318543.62,66231232.65,9257366.498,6049597.837,109288.0234,1518555.212,14923826.2,16889375.9,18837829.13,3496978.351,2197952.774,464431.5285,16195163.67,1857181.206,28752694.71,7503717.729,2629996.36
09/01/19,53364712.05,36946.10663,1214044.562,7101594.761,1449676.477,705545.2322,36901829.19,872847.7499,6099516.026,32573250.34,921594.7452,4299671.489,6062891.469,597086.383,29166684.26,4912063.657,2063933.635,940051.721,326795837.5,5079494.795,8407827.738,580912.4129,2836232.668,9017583.195,309813.5226,434864.3569,14154603.3,4489096.654,3141415.869,102425861.8,12712322.48,588018.6702,77784802.33,49456141.94,1975507.357,69643764.71,107182906.2,28517796.16,24578421.56,8934269.564,24796657.61,14463162.78,62532909.31,8740439.162,5711790.914,103185.4275,1433759.747,14090486.21,15946280.47,17785932.91,3301708.595,2075220.044,438497.8731,15290832.74,1753477.012,27147156.69,7084713.381,2483138.502
10/01/19,54666478.51,37847.36143,1243659.685,7274829.424,1485039.55,722756.1397,37802003.89,894139.7963,6248306.211,33367834.69,944075.9146,4404556.682,6210788.244,611651.5704,29878169.62,5031887.403,2114280.755,962983.1257,334767619.7,5203402.818,8612926.346,595083.0562,2905419.073,9237556.037,317371.0421,445472.3377,14499887.43,4598602.641,3218046.843,104924414.7,13022423.94,602362.6618,79682266.84,50662563.65,2023697.427,71342638.63,109797501.3,29213452.69,25177981.9,9152210.072,25401541.55,14815973.83,64058322.66,8953651.417,5851123.022,105702.509,1468734.551,14434206.28,16335270.35,18219798.85,3382249.712,2125842.482,449194.489,15663833.78,1796250.926,27809378.17,7257536.243,2543711.609
11/01/19,51536609.3,35680.4523,1172455.315,6858317.052,1400015.241,681375.5303,35637691.65,842946.8039,5890566.299,31457395.95,890023.8846,4152378.625,5855196.381,576632.1312,28167527.82,4743792.214,1993229.932,907848.584,315600867.1,4905487.702,8119802.704,561012.2291,2739072.494,8708669.907,299200.3115,419967.308,13669712.29,4335314.695,3033801.103,98917082.49,12276839.35,567875.0489,75120146.13,47761934.19,1907832.853,67257994.17,103511165.9,27540868.53,23736444.18,8628210.332,23947204.17,13967701.52,60390733.72,8441019.935,5516123.397,99650.62788,1384643.766,13607791.65,15400012.38,17176644.27,3188602.718,2004129.705,423476.3516,14767018.18,1693408.551,26217182.75,6842013.973,2398074.194
12/01/19,51906133.52,35936.28581,1180861.973,6907492.082,1410053.533,686261.0819,35893218.56,848990.8427,5932802.429,31682949.59,896405.4721,4182151.722,5897178.905,580766.659,28369492.68,4777805.824,2007521.651,914357.977,317863766.6,4940660.69,8178022.75,565034.7601,2758712.001,8771112.209,301345.6168,422978.5285,13767725.91,4366399.468,3055553.854,99626330.9,12364865.89,571946.7872,75658767.39,48104393.5,1921512.264,67740242.78,104253354.5,27738340.15,23906637.59,8690075.728,24118908.76,14067851.76,60823743.17,8501543.151,5555674.723,100365.1359,1394571.843,13705361.29,15510432.48,17299803.05,3211465.416,2018499.576,426512.7324,14872899.63,1705550.511,26405163.38,6891072.108,2415268.699
01/01/20,51353735.87,35386.25813,1163269.2,6452001.765,1390222.949,680243.6882,35505231.3,840840.4845,5975491.525,31504638.82,913434.8064,4101347.601,5818106.047,573837.8893,28309871.09,4730179.317,1976350.307,885150.5023,312968109.4,4897322.262,8040276.599,558090.0781,2708252.992,8749360.397,295286.8992,415279.0451,13598482.01,4292050.507,3019102.434,98207395.74,12320809.59,563709.8852,75364670.65,47958476.9,1929446.532,67172875.4,102863436.8,27474773.93,23884334.73,8547603.145,23808868.75,13910906.23,60062954.79,8348594.04,5481967.473,98809.79583,1372931.235,13561984.14,15172058.88,17135193.38,3129151.844,2010964.614,418428.6073,14803035.17,1695977.511,25975211.76,6832573.87,2424236.585
02/01/20,50233917.25,34614.62604,1137902.973,6311309.534,1359907.773,665410.3069,34731004.88,822505.1324,5845190.067,30817649.24,893516.4638,4011913.69,5691236.534,561324.7909,27692546.57,4627033.114,1933254.049,865848.9268,306143532.5,4790531.343,7864950.476,545920.3761,2649196.877,8558572.005,288847.8786,406223.4779,13301953.76,4198458.132,2953267.942,96065887.08,12052142.24,551417.6379,73721270.03,46912695.23,1887373.057,65708104.92,100620398.6,26875659.51,23363513.36,8361214.268,23289692.99,13607565.26,58753223.1,8166544.753,5362427.791,96655.15125,1342993.122,13266251.76,14841217.25,16761543.67,3060917.616,1967113.556,409304.3608,14480240.46,1658995.057,25408796.77,6683582.89,2371373.726
03/01/20,42744888.39,29454.16977,968260.8531,5370399.849,1157168.486,566208.8656,29553198.49,699883.5052,4973770.924,26223258.1,760308.2461,3413805.101,4842769.264,477640.7426,23564055.46,3937220.604,1645038.513,736765.4717,260502701.1,4076344.008,6692419.16,464532.866,2254246.354,7282633.431,245785.5371,345662.4164,11318857.06,3572538.916,2512985.558,81744085.39,10255371.34,469210.5788,62730673.46,39918804.5,1605997.602,55912135.96,85619596.17,22868952.48,19880408.02,7114698.4,19817593.02,11578907.05,49994109.59,6949050.823,4562980.352,82245.50022,1142775.524,11288477.62,12628642.35,14262680.53,2604586.484,1673850.14,348283.9917,12321481.11,1411666.906,21620774.2,5687173.534,2017841.945
04/01/20,29967541.48,20649.69842,678827.3025,3765074.289,811266.4678,396957.1171,20719125.37,490673.5931,3487006.099,18384574.26,533036.1071,2393346.896,3395163.592,334863.8704,16520263.27,2760302.488,1153301.874,516530.7635,182632960.2,2857838.978,4691914.2,325674.214,1580404.668,5105701.001,172315.0663,242336.644,7935412.423,2504631.833,1761801.277,57309057.58,7189824.97,328953.66,43979154.7,27986233.55,1125931.113,39198821.59,60026096.61,16032941.2,13937735.58,4987965.286,13893697.31,8117727.998,35049817.87,4871833.256,3199009.476,57660.58896,801175.8647,7914114.043,8853675.322,9999265.092,1826020.758,1173501.099,244174.5753,8638331.041,989689.9527,15157869.68,3987157.651,1414666.512
05/01/20,38792385.73,26730.62343,878728.4261,4873813.696,1050168.288,513853.0838,26820495.23,635167.1959,4513859.961,23798465.3,690004.6267,3098139.901,4394971.664,433474.6124,21385151.85,3573156.607,1492926.311,668638.7881,236414730.4,3699415.652,6073589.505,421578.7852,2045802.373,6609228.28,223058.4222,313699.9603,10272233.37,3242196.035,2280616.671,74185433.88,9307085.259,425823.9627,56930140.03,36227622.07,1457495.406,50742094.01,77702586.8,20754323.13,18042121.18,6456821.741,17985114.51,10508237.25,45371291.32,6306491.141,4141054.067,74640.48426,1037106.204,10244663.04,11460906.41,12943849.55,2363747.511,1519073.806,316079.1257,11182147.52,1281133.937,19621560.48,5161296.186,1831257.631
06/01/20,43201779.65,29768.99929,978610.3927,5427802.94,1169537.221,572260.9549,29869086.51,707364.415,5026934.531,26503553.07,768435.0234,3450294.556,4894532.621,482746.1455,23815926.77,3979304.74,1662621.989,744640.6052,263287160.5,4119915.205,6763953.042,469498.1615,2278341.526,7360475.991,248412.6878,349357.1304,11439841.97,3610725.044,2539846.34,82617830.98,10364988.87,474225.8734,63401188.63,40345488.33,1623163.778,56509769.2,86534766.29,23113393.97,20092905.58,7190745.937,20029419.16,11702671.59,50528486.27,7023327.787,4611753.104,83124.60533,1154990.415,11409137.82,12763627.29,14415131.36,2632426.369,1691741.577,352006.7272,12453182.87,1426755.921,21851874.18,5747962.553,2039410.239
07/01/20,45703344.98,31492.74995,1035276.064,5742095.633,1237258.36,605397.2787,31598632.64,748323.7992,5318015.251,28038220.62,812930.6536,3650081.169,5177946.711,510699.1842,25194969.42,4209723.274,1758894.817,787758.4381,278532598,4358475.679,7155614.463,496684.0861,2410267.114,7786678.608,262796.8305,369586.3823,12102257.09,3819801.259,2686914.159,87401751.99,10965165.46,501685.5525,67072384.96,42681662.34,1717151.809,59781923.27,91545494.38,24451757.01,21256369.59,7607120.468,21189207.04,12380305.65,53454298.82,7430008.1,4878793.068,87937.87072,1221869.233,12069775.04,13502695.17,15249828.29,2784854.963,1789700.553,372389.4019,13174274.7,1509371.109,23117189.9,6080793.838,2157500.697
08/01/20,47014597.5,32396.29318,1064978.668,5906839.317,1272755.941,622766.4388,32505213.7,769793.5948,5470591.85,28842651.63,836254.0532,3754803.879,5326504.672,525351.4071,25917826.08,4330502.405,1809358.416,810359.6338,286523841.8,4483522.593,7360912.731,510934.2085,2479418.92,8010082.431,270336.6071,380190.0061,12449477.09,3929393.327,2764003.112,89909353.32,11279761.71,516079.1696,68996726.27,43906221.23,1766417.78,61497097.47,94171981.81,25153290.52,21866225.79,7825372.676,21797136.32,12735503,54987930.21,7643178.863,5018768.156,90460.85356,1256925.291,12416063.11,13890094.45,15687353.73,2864753.887,1841047.984,383073.4458,13552251.43,1552675.744,23780433.99,6255254.948,2219400.504
09/01/20,41922907.08,28887.76807,949641.2623,5267127.423,1134916.215,555320.7074,28984892.48,686424.7927,4878125.645,25718986.62,745687.5699,3348157.859,4749643.138,468455.7433,23110920.27,3861508.118,1613404.534,722597.5214,255493251.7,3997956.188,6563724.392,455599.9303,2210897.349,7142588.882,241059.0978,339015.3515,11101196.2,3503839.234,2464661.015,80172152.15,10058161.24,460187.691,61524366.84,39151168.58,1575114.377,54836949.36,83973137.12,22429184.07,19498109.11,6977883.231,19436502.04,11356245.45,49032726.24,6815421.045,4475234.548,80663.92481,1120800.028,11071400.96,12385794.41,13988410.14,2554500.461,1641662.115,341586.5141,12084539.86,1384520.647,21205008.18,5577809.571,1979038.98
10/01/20,47118481.45,32467.87637,1067331.856,5919891.13,1275568.235,624142.51,32577037.56,771494.5388,5482679.727,28906382.65,838101.8488,3763100.533,5338274.172,526512.229,25975094.38,4340071.128,1813356.394,812150.2129,287156947.9,4493429.431,7377177.48,512063.1741,2484897.47,8027781.593,270933.9457,381030.0779,12476985.58,3938075.755,2770110.482,90108017.96,11304685.59,517219.5035,69149182.15,44003236.88,1770320.875,61632982.1,94380065.21,25208869.49,21914541.63,7842663.701,21845299.5,12763643.5,55109432.12,7660067.31,5029857.678,90660.73681,1259702.606,12443497.77,13920786.15,15722016.67,2871083.877,1845115.983,383919.8889,13582196.63,1556106.553,23832979.49,6269076.624,2224304.515
